20160105,081234,22.4,21.9,22.3,23.6
20160105,081244,22.5,21.9,22.3,23.6
20160105,081254,22.5,21.9,22.3,23.7
20160105,081304,22.6,21.9,22.3,23.7
20160105,081314,22.6,21.9,22.3,23.7
20160105,081324,28.0,21.9,22.2,23.8
20160105,081334,31.7,22.0,22.3,23.8
20160105,081344,31.9,22.2,22.3,23.8
20160105,081354,31.8,22.4,22.3,23.9
20160105,081404,31.9,22.6,22.3,23.9
20160105,081415,32.1,22.8,22.3,24.0
20160105,081424,31.8,23.0,22.3,24.0
20160105,081434,31.8,23.2,22.3,24.1
20160105,081444,32.2,23.3,22.2,24.1
20160105,081454,31.8,23.5,22.2,24.1
20160105,081504,32.0,23.7,22.3,24.1
20160105,081514,31.8,23.8,22.3,24.2
20160105,081524,31.9,23.9,22.3,24.2
20160105,081534,32.3,24.1,22.3,24.3
20160105,081544,32.2,24.2,22.3,24.3
20160105,081554,31.9,24.4,22.3,24.4
20160105,081604,32.0,24.4,22.3,24.4
20160105,081614,32.0,24.6,22.3,24.4
20160105,081624,31.9,24.7,22.3,24.5
20160105,081634,32.1,24.8,22.3,24.5
20160105,081644,32.0,24.9,22.3,24.6
20160105,081654,31.8,25.1,22.3,24.6
20160105,081704,32.1,25.1,22.3,24.6
20160105,081714,32.3,25.2,22.3,24.7
20160105,081724,32.2,25.3,22.3,24.7
20160105,081734,32.1,25.4,22.3,24.8
20160105,081744,32.1,25.5,22.3,24.8
20160105,081754,31.8,25.6,22.3,24.8
20160105,081804,31.8,25.6,22.3,24.8
20160105,081814,32.3,25.7,22.3,25.0
20160105,081824,32.0,25.8,22.3,24.9
20160105,081834,31.8,25.8,22.4,24.9
20160105,081844,31.8,25.9,22.4,25.0
20160105,081854,32.0,26.0,22.4,25.1
20160105,081904,32.3,26.0,22.4,25.0
20160105,081914,32.0,26.1,22.4,25.1
20160105,081924,31.9,26.1,22.4,25.1
20160105,081934,31.8,26.2,22.4,25.1
20160105,081944,32.1,26.3,22.4,25.2
20160105,081954,32.2,26.4,22.4,25.2
20160105,082004,32.1,26.4,22.4,25.3
20160105,082014,32.1,26.4,22.4,25.3
20160105,082024,32.3,26.5,22.4,25.3
20160105,082034,32.2,26.5,22.4,25.3
20160105,082044,32.1,26.6,22.5,25.3
20160105,082054,32.2,26.6,22.5,25.4
20160105,082104,32.1,26.7,22.4,25.4
20160105,082114,32.0,26.7,22.4,25.4
20160105,082124,31.8,26.7,22.5,25.5
20160105,082134,31.9,26.8,22.5,25.5
20160105,082144,32.0,26.8,22.4,25.5
20160105,082154,32.2,26.9,22.5,25.5
20160105,082204,32.0,26.9,22.5,25.5
20160105,082214,31.9,26.9,22.5,25.6
20160105,082224,31.8,27.0,22.5,25.6
20160105,082234,31.8,27.0,22.5,25.5
20160105,082244,31.8,27.0,22.5,25.6
20160105,082254,31.8,27.1,22.5,25.6
20160105,082304,31.8,27.1,22.6,25.7
20160105,082314,31.8,27.1,22.6,25.7
20160105,082324,31.8,27.1,22.6,25.6
20160105,082334,31.8,27.1,22.6,25.7
20160105,082344,31.8,27.2,22.6,25.7
20160105,082354,31.8,27.2,22.6,25.7
20160105,082404,31.8,27.2,22.6,25.8
20160105,082414,31.8,27.2,22.6,25.8
20160105,082424,31.8,27.3,22.6,25.8
20160105,082434,31.8,27.3,22.7,25.8
20160105,082444,31.8,27.3,22.7,25.8
20160105,082454,32.2,27.3,22.7,25.8
20160105,082504,32.2,27.4,22.7,25.9
20160105,082514,32.2,27.4,22.7,25.9
20160105,082524,31.9,27.4,22.7,25.9
20160105,082534,32.0,27.4,22.7,26.0
20160105,082544,32.1,27.4,22.7,26.0
20160105,082554,32.2,27.4,22.7,26.0
20160105,082604,32.3,27.5,22.7,26.0
20160105,082614,32.1,27.5,22.7,26.0
20160105,082624,32.1,27.5,22.7,26.0
20160105,082634,32.1,27.5,22.8,26.0
20160105,082644,31.8,27.5,22.8,26.1
20160105,082654,31.8,27.5,22.8,26.1
20160105,082704,31.8,27.6,22.8,26.1
20160105,082714,31.8,27.6,22.8,26.1
20160105,082724,32.1,27.6,22.8,26.1
20160105,082734,32.1,27.6,22.8,26.1
20160105,082744,31.8,27.6,22.8,26.1
20160105,082754,31.8,27.6,22.8,26.1
20160105,082804,31.8,27.6,22.9,26.1
20160105,082814,32.1,27.6,22.9,26.1
20160105,082824,32.0,27.7,22.9,26.1
20160105,082834,32.0,27.7,22.9,26.0
20160105,082844,32.1,27.7,22.9,26.0
20160105,082854,32.3,27.7,22.9,26.0
