20020117,191321,18.5,17.9,18.3,19.3
20020117,191331,18.6,18.0,18.3,19.3
20020117,191340,18.6,18.0,18.3,19.3
20020117,191350,18.6,18.0,18.3,19.3
20020117,191400,18.7,18.0,18.3,19.4
20020117,191410,18.7,18.0,18.3,19.4
20160102,093403,18.7,18.1,18.3,19.4
20160102,093413,18.7,18.1,18.3,19.4
20160102,093423,18.8,18.1,18.3,19.5
20160102,093433,18.8,18.1,18.3,19.5
20160102,093443,18.8,18.1,18.3,19.5
20160102,093453,18.8,18.1,18.4,19.6
20160102,093504,18.9,18.1,18.4,19.6
20160102,093514,18.9,18.1,18.3,19.6
20160102,093523,18.9,18.2,18.3,19.7
20160102,093533,18.9,18.2,18.3,19.7
