20160410,134453,19.8,19.1,19.6,21.0
20160410,134503,19.8,19.1,19.6,21.0
20160410,134513,19.8,19.1,19.6,21.0
20160410,134523,19.9,19.2,19.6,21.0
20160410,134533,19.9,19.2,19.7,21.0
20160410,134543,19.9,19.2,19.6,21.1
20160410,134553,20.0,19.2,19.6,21.1
20160410,134603,20.0,19.3,19.6,21.1
20160410,134613,20.1,19.3,19.6,21.1
20160410,134623,20.1,19.3,19.6,21.2
20160410,134633,20.1,19.3,19.6,21.2
20160410,134643,20.1,19.3,19.6,21.2
20160410,134653,20.2,19.4,19.6,21.3
20160410,134703,20.2,19.4,19.6,21.3
20160410,134713,20.2,19.4,19.6,21.3
20160410,134723,20.2,19.4,19.7,21.3
20160410,134733,20.3,19.5,19.7,21.4
20160410,134743,20.3,19.6,19.7,21.4
20160410,134754,20.3,19.8,19.7,21.4
20160410,134803,26.7,19.9,19.7,21.4
20160410,134813,27.3,20.0,19.7,21.5
20160410,134823,27.0,20.1,19.7,21.5
20160410,134833,27.0,20.3,19.7,21.5
20160410,134843,27.1,20.5,19.7,21.5
20160410,134853,27.0,20.6,19.6,21.6
20160410,134903,27.1,20.6,19.7,21.6
