20160410,142245,21.8,21.1,20.5,23.2
20160410,142255,21.8,21.2,20.5,23.2
20160410,142305,21.9,21.1,20.5,23.2
20160410,142315,21.8,21.2,20.5,23.1
20160410,142325,21.9,21.2,20.5,23.2
20160410,142335,21.9,21.2,20.5,23.1
20160410,142345,21.9,21.2,20.5,23.2
20160410,142355,21.9,21.1,20.6,23.2
20160410,142405,21.9,21.2,20.5,23.2
20160410,142415,21.9,21.2,20.5,23.2
20160410,142425,22.0,21.2,20.6,23.2
20160410,142435,22.0,21.2,20.6,23.2
20160410,142445,22.0,21.2,20.5,23.2
20160410,142455,22.0,21.2,20.6,23.2
20160410,142505,22.0,21.2,20.6,23.2
20160410,142515,22.0,21.2,20.6,23.2
20160410,142525,22.0,21.2,20.6,23.3
20160410,142535,22.1,21.3,20.6,23.3
20160410,142545,22.1,21.2,20.6,23.3
20160410,142555,22.1,21.3,20.7,23.3
20160410,142605,22.1,21.2,20.6,23.3
20160410,142615,22.1,21.3,20.6,23.3
20160410,142625,22.2,21.3,20.6,23.3
20160410,142635,22.2,21.3,20.6,23.4
20160410,142645,22.2,21.3,20.6,23.4
20160410,142655,22.2,21.3,20.6,23.4
20160410,142705,22.2,21.3,20.6,23.4
20160410,142715,22.2,21.3,20.6,23.4
20160410,142725,22.2,21.3,20.7,23.4
20160410,142735,22.3,21.3,20.7,23.4
20160410,142745,22.3,21.3,20.7,23.4
20160410,142755,22.3,21.4,20.7,23.4
20160410,142805,22.3,21.4,20.7,23.4
20160410,142815,22.3,21.4,20.7,23.5
20160410,142825,22.3,21.4,20.7,23.4
20160410,142835,22.4,21.4,20.7,23.4
20160410,142845,22.3,21.4,20.7,23.5
20160410,142855,22.4,21.4,20.7,23.5
20160410,142905,22.4,21.5,20.7,23.5
20160410,142915,22.4,21.5,20.7,23.4
20160410,142925,22.4,21.5,20.7,23.5
20160410,142935,22.4,21.5,20.8,23.5
20160410,142945,22.4,21.5,20.8,23.5
20160410,142955,22.4,21.5,20.8,23.5
20160410,143005,22.5,21.5,20.8,23.5
20160410,143015,22.5,21.6,20.8,23.5
20160410,143025,22.5,21.5,20.8,23.5
20160410,143035,22.5,21.5,20.8,23.6
20160410,143045,22.5,21.6,20.8,23.6
20160410,143055,22.5,21.5,20.8,23.6
20160410,143105,22.5,21.6,20.8,23.6
20160410,143115,22.5,21.6,20.8,23.6
20160410,143125,22.6,21.6,20.8,23.6
20160410,143135,22.6,21.6,20.8,23.6
20160410,143145,22.6,21.6,20.8,23.7
20160410,143155,22.6,21.6,20.8,23.6
20160410,143205,22.6,21.6,20.8,23.6
20160410,143215,22.6,21.6,20.8,23.7
20160410,143225,22.6,21.7,20.8,23.7
20160410,143235,22.6,21.7,20.8,23.7
20160410,143244,22.6,21.7,20.8,23.7
20160410,143254,22.6,21.7,20.8,23.7
20160410,143304,22.6,21.7,20.8,23.7
20160410,143314,22.7,21.7,20.9,23.7
20160410,143324,22.7,21.7,20.9,23.7
20160410,143334,22.7,21.7,20.9,23.8
20160410,143344,22.7,21.7,20.9,23.8
20160410,143354,22.8,21.8,20.9,23.8
20160410,143404,22.7,21.8,20.9,23.8
20160410,143414,22.7,21.8,20.9,23.8
